customer_id,name,email,phone,location,signup_date,is_premium,preferred_cuisine,total_orders,average_rating
5bacc047-2679-48a0-9d40-7ee96040b7b0,Peter Salvi,znarang@example.com,03065621235,"03/844, Andra, Chennai, Tamil Nadu",2023-03-23,Yes,Thai,26,4.99
a89bd98c-d81d-42af-a09e-3cac1987e933,Arya Sekhon,jason91@example.com,7114706952,"26/964
Saha Path, Chennai, Tamil Nadu",2020-03-26,No,Thai,14,3.38
bbe3d6a7-3eff-46eb-8e83-c75926ca586f,Rachita Cheema,kamalayadav@example.org,+916481483369,"077, Yadav Chowk, Chennai, Tamil Nadu",2023-11-10,No,Italian,40,1.35
e65e9043-ab90-4a9b-bfb8-8038e1596c19,Veda Choudhry,santaarini@example.org,+912228768901,"511, Rana Path, Chennai, Tamil Nadu",2024-06-23,Yes,Mexican,34,2.45
3e62d199-6d05-4d5b-9909-bbceb3d4a540,Yagnesh Nadkarni,shankararyan@example.net,05608344622,"740, Bansal Road, Chennai, Tamil Nadu",2024-12-04,Yes,Mexican,39,1.33
d4528101-26a6-449d-9438-a574abbacdd1,Shaurya Dara,yagnesh10@example.org,0497103645,"H.No. 10, Jani Road, Chennai, Tamil Nadu",2021-05-21,Yes,American,7,1.19
2efc099f-660d-41d4-bd36-3b80e48a1dc7,Jackson Master,khoslaira@example.net,06764932093,"H.No. 704, Iyer, Chennai, Tamil Nadu",2020-12-01,Yes,Mexican,44,4.02
3c42df40-3dc7-49d0-be8b-afadeb2909c2,Jeet Rajagopal,dedwin@example.org,1928111901,"H.No. 911, Sengupta, Chennai, Tamil Nadu",2022-05-25,Yes,American,16,2.36
6f4df944-5f17-4e74-bf3b-f01dab79419c,Omkaar Oza,ridhi95@example.com,5891355802,"82, Madan Chowk, Chennai, Tamil Nadu",2024-12-22,Yes,Italian,11,4.25
edb9bd0e-add2-4557-a4e4-c27849a3055a,Tara Mander,aarnav87@example.org,+914399228272,"H.No. 354, Anand Circle, Chennai, Tamil Nadu",2020-06-13,Yes,Chinese,48,2.83
809fdb5d-1663-465a-aa72-5a56d250213f,Christopher Bose,bensai@example.net,05457890436,"28/38, Sha Chowk, Chennai, Tamil Nadu",2020-01-15,No,American,15,1.47
4842c8de-c72e-412e-9542-9bb4a94dacaa,Niharika Luthra,bajajwidisha@example.net,+915159831077,"H.No. 78
Varughese Zila, Chennai, Tamil Nadu",2021-12-12,Yes,Mexican,14,2.35
bdbbef58-27c9-44e7-a8d9-bc53fbaf5e65,Isha Dani,gaurika53@example.org,05364483232,"00, Sampath Nagar, Chennai, Tamil Nadu",2023-10-15,No,Chinese,35,4.73
e69f8e9f-59ac-4751-b4ab-dd7600a18be0,Netra Garde,fdash@example.org,04085062360,"H.No. 267
Srinivas Zila, Chennai, Tamil Nadu",2023-03-28,No,Italian,22,3.24
2e2df776-bba4-44c8-9627-c360fbfd0c9d,Hemangini Shere,grewalbalvan@example.org,4689085321,"H.No. 53
Sahota, Chennai, Tamil Nadu",2023-03-24,No,Italian,18,1.02
8a62f2aa-bfe3-4c33-81c6-cb6d42c0aa13,Anita Chokshi,dharcaleb@example.org,05562584542,"19
Koshy Nagar, Chennai, Tamil Nadu",2023-12-29,No,Mexican,31,3.72
40bfa9db-a341-4d75-a50d-3e9ae135a68d,Jack Shanker,pahal02@example.net,08432240533,"92/011, Samra, Chennai, Tamil Nadu",2021-11-01,No,Indian,14,3.86
08d71ab8-139f-4e10-bed2-457fbda7866e,Umang Kala,lalaamrita@example.org,+919014356112,"83/18
Dugar Circle, Chennai, Tamil Nadu",2022-10-12,Yes,Indian,33,1.72
8f32529a-9604-41a7-921f-06797c1a4b00,Vasudha Dash,qjhaveri@example.org,00775402363,"830, Sibal Zila, Chennai, Tamil Nadu",2021-01-14,Yes,Chinese,22,1.1
f6d83508-285d-49f5-b121-0851d8a0b642,Chandran Bhagat,barkha75@example.net,8927644830,"41, Johal Nagar, Chennai, Tamil Nadu",2024-07-03,No,Mexican,39,4.32
23fc81db-b331-454c-b9fd-c0a7075319a8,Rajeshri Nadig,kannanomisha@example.org,+917115486077,"01
Mall Marg, Chennai, Tamil Nadu",2023-10-05,No,Chinese,43,3.72
d116f9d5-e017-4a15-98c3-92b29e154acc,Yasti Malhotra,loyalwazir@example.net,06752919180,"18/70, Mallick Path, Chennai, Tamil Nadu",2021-10-01,Yes,Mexican,47,3.82
3ae97834-5962-4501-8a05-e60d89f1fa1c,Anamika Mohan,harshilviswanathan@example.org,+919533698691,"630
Bansal Path, Chennai, Tamil Nadu",2022-05-27,No,Thai,46,2.12
6b0405ee-f308-46eb-acad-30b6e7f13cc9,Siya Prasad,kritikacheema@example.net,02865390421,"37, Pillay Chowk, Chennai, Tamil Nadu",2024-08-06,Yes,American,46,2.37
0ca7c2de-afa3-4be0-a34c-cfd94e6f251a,Timothy Walla,boballakshit@example.net,+912747207183,"13, Kari Street, Chennai, Tamil Nadu",2021-07-12,No,Mexican,19,3.96
03a963bc-be90-42aa-85da-63483933a2b4,Theodore Gopal,imohanty@example.net,+917512736618,"07
Sarraf Chowk, Chennai, Tamil Nadu",2022-07-05,No,Thai,38,3.52
9f47c2e4-5cd7-4ca5-87ea-1072e2703412,Azad Kashyap,mannijaya@example.com,00812346615,"95/331
Sachdeva Street, Chennai, Tamil Nadu",2024-12-25,No,Indian,26,1.83
72d160ad-0e96-4f87-baa0-5adefb04f075,Abeer Bhattacharyya,jdeo@example.org,+913049236588,"H.No. 77
Ramesh Chowk, Chennai, Tamil Nadu",2021-06-09,Yes,Indian,11,3.28
e675b68b-5f44-4dcc-b7cc-bef26a6eebd5,Zashil Chahal,prisha68@example.net,2918284949,"108
Raj Ganj, Chennai, Tamil Nadu",2020-12-15,Yes,Italian,8,2.71
c4f97242-6399-4066-aed2-16f6263c996c,Chakradhar Suri,pmuni@example.org,01192577089,"57/72, Chadha Zila, Chennai, Tamil Nadu",2021-01-26,Yes,Indian,13,4.52
a36b28a8-5e9e-4716-9019-36557da06971,Triya Boase,mandaturvi@example.net,0443283137,"72/05, Oommen Road, Chennai, Tamil Nadu",2022-04-16,No,Chinese,50,4.97
61d61179-e4cb-4ce2-913b-a6abd54e66c2,Yahvi Krishnamurthy,nchada@example.com,05326319897,"54, Kota Circle, Chennai, Tamil Nadu",2022-09-24,Yes,Chinese,20,4.76
200d50f3-9213-4a5f-abce-a7d16acb8587,Kashvi Patel,bathyashvi@example.org,1668800602,"29
Kaur Chowk, Chennai, Tamil Nadu",2020-04-29,Yes,Italian,10,3.13
66af9649-bd07-4752-b59d-8c17bff0b565,Mitali Baral,saanvikaran@example.org,+915970502648,"H.No. 653, Keer Marg, Chennai, Tamil Nadu",2024-01-05,No,American,21,2.19
dca31659-fb97-4fcf-8b6e-a61d862b3d74,Umang Garg,ikshita53@example.org,02072941668,"H.No. 46
Muni Ganj, Chennai, Tamil Nadu",2024-04-01,Yes,American,38,3.63
859c78dd-52ac-48d9-a197-941015919c18,Lohit Nagy,chaudryisha@example.net,+911011365492,"02/93, Borde Nagar, Chennai, Tamil Nadu",2021-03-22,Yes,American,6,1.22
dfe3dc96-9f36-4828-ad2e-2a35221bcc79,Matthew Lanka,dhritisridhar@example.net,0756663965,"H.No. 13
Barad Nagar, Chennai, Tamil Nadu",2022-12-16,Yes,Indian,36,4.31
da58bae4-0bc1-4db1-a9cd-23ec871167f2,Dev Roy,aarnaiyengar@example.com,5558691137,"H.No. 824, Bhatt, Chennai, Tamil Nadu",2021-12-02,Yes,Chinese,23,2.97
c00c8bd8-0cb1-40af-91f8-edb56251e16d,Ekanta Ganesh,girindrakhurana@example.net,+919025983807,"H.No. 35
Tandon Road, Chennai, Tamil Nadu",2020-04-25,No,Italian,22,4.07
1a8f06c5-3b23-439e-a192-e9cb3c3776b9,Nachiket Lala,aggarwalhiral@example.com,+917264646225,"H.No. 876
Gopal Chowk, Chennai, Tamil Nadu",2023-05-21,Yes,Indian,43,4.85
ae09210e-1c30-40fc-83cd-44ca46888c40,Ira Pillay,wkala@example.org,09148609406,"90/068, Subramanian Zila, Chennai, Tamil Nadu",2021-01-30,No,Chinese,26,4.42
c88d70e1-66d5-4593-a50a-364d61e45c8f,Qasim Talwar,wsachdeva@example.org,+917153068118,"336, Wali Nagar, Chennai, Tamil Nadu",2024-08-22,Yes,American,23,1.92
bec01429-bbb9-433a-8ee9-ea80a380c137,Yadavi Lata,bansalati@example.com,+913034825232,"H.No. 574
Natarajan Marg, Chennai, Tamil Nadu",2023-04-11,No,Mexican,40,2.61
5d796953-733f-4f4b-b81f-7117b9dabd4e,Jagvi Parsa,kchada@example.net,0035212276,"94, Prabhu Path, Chennai, Tamil Nadu",2023-06-24,No,Mexican,35,3.72
a3cb2694-c1a9-402c-9428-3e23ec684475,Dev Sule,ypalla@example.net,02069425567,"23
Keer Circle, Chennai, Tamil Nadu",2021-02-04,No,Mexican,1,1.83
5a65f560-603d-42a6-a8c0-18216b271142,Ijaya Bhargava,aaravkohli@example.org,06230589203,"H.No. 63, Kamdar Path, Chennai, Tamil Nadu",2024-11-05,No,Chinese,36,3.54
a04193f7-7474-4b14-8550-510792b7a93e,Umang Nair,jhaverinitara@example.com,01778074776,"660
Majumdar Marg, Chennai, Tamil Nadu",2024-04-01,Yes,Thai,7,3.76
4e899c5f-5237-4e79-b3c0-dac0f4b7c29b,Frederick Salvi,ryan52@example.net,2681398964,"H.No. 88, Uppal Chowk, Chennai, Tamil Nadu",2020-09-16,Yes,Mexican,22,1.62
410d489b-8945-4f53-8ff7-2183c22bbb95,Ranbir Golla,gabrielandra@example.com,+912632619607,"117, Shankar Chowk, Chennai, Tamil Nadu",2020-10-19,No,Chinese,11,1.91
21d019d4-1684-4acb-8656-c64030e119f7,Vedhika Mutti,waida79@example.com,+917747269584,"00/082, Raja, Chennai, Tamil Nadu",2021-11-16,Yes,American,13,3.02
3e55ed61-94f5-4b1b-9334-f7feb053b7fe,Aradhana Solanki,odikadani@example.org,8479029239,"16/18
Shanker Marg, Chennai, Tamil Nadu",2020-10-10,No,Italian,27,3.34
bef78221-855c-4d43-b333-9a11a3d9f020,Rushil Golla,anikadeep@example.com,01745831582,"333, Balan, Chennai, Tamil Nadu",2022-10-24,Yes,Mexican,44,2.92
791fe995-f7b3-4c0e-b444-7e8757d49fd5,Sachi Jha,inath@example.org,+917441830395,"14
Ghosh, Chennai, Tamil Nadu",2022-06-15,No,Chinese,25,2.48
4c0f01c3-0702-4711-9bc5-1214b2f0345c,Varenya Karnik,bhavani56@example.com,04554116995,"09, Morar Chowk, Chennai, Tamil Nadu",2022-03-22,No,Thai,25,4.2
66cc1c56-12b8-4247-8cf6-d50fcc4c04f7,Akshay Parmar,kpai@example.net,7862966585,"17
Khanna Nagar, Chennai, Tamil Nadu",2022-05-09,No,Mexican,23,3.1
6bef8d79-4619-41a0-857e-282dc3da7710,Ekantika Shankar,muttipanini@example.com,09020250469,"43/53
Chaudry Nagar, Chennai, Tamil Nadu",2022-03-09,Yes,American,25,3.96
3c405224-7b15-4db7-bfe1-1d9b56bf8683,Naveen Gulati,ddugar@example.net,9078706802,"20
Bedi Road, Chennai, Tamil Nadu",2020-10-15,Yes,Chinese,26,4.72
5f14130d-90b6-4d5b-8adb-c501d151db08,Dalaja Sachdeva,svohra@example.net,+917110612329,"84/47, Brar Path, Chennai, Tamil Nadu",2021-06-23,Yes,Mexican,45,3.97
95978d57-4c01-44f2-b362-c680a7b67ff8,Manya Dugar,aachal22@example.net,+914700539214,"H.No. 015
Date Street, Chennai, Tamil Nadu",2020-04-05,Yes,Mexican,40,4.33
824d7204-2380-4cbe-ab33-7f16311b655f,Balhaar Mall,ykar@example.com,05290769895,"H.No. 173, Prakash Road, Chennai, Tamil Nadu",2023-09-09,No,Chinese,18,1.21
ee34ead2-6cf0-4530-a07e-75e5c0a3281e,Hemangini Goswami,janani04@example.net,09677456048,"11/71, Warrior, Chennai, Tamil Nadu",2023-06-22,No,Chinese,35,1.93
316e1273-b967-450e-abe8-21bdbfe7a816,Upadhriti Virk,rajagopaltejas@example.org,1591703477,"H.No. 192
Butala Chowk, Chennai, Tamil Nadu",2020-05-07,No,Thai,38,1.67
77e38da7-f914-444a-aafa-af25c670dd3c,Krishna Ram,bhavyapandit@example.net,+915582315949,"92, Hari, Chennai, Tamil Nadu",2020-04-05,Yes,Thai,16,4.95
ff423933-a59a-4d67-898c-438807d5b20d,Janani Walia,wmitra@example.com,+915551965058,"354, Lad Path, Chennai, Tamil Nadu",2023-06-20,No,Italian,37,1.16
24b1802f-f6f7-4d0f-b8e6-051c4412087c,Samar Gera,bakshidevansh@example.com,08048662970,"H.No. 719, Gokhale, Chennai, Tamil Nadu",2023-01-16,No,Mexican,25,4.79
57396ce9-3700-4362-acfa-8e187c950d5a,Kalpit Mangal,nrai@example.com,+913934709069,"06/82, Bhattacharyya Marg, Chennai, Tamil Nadu",2022-11-26,No,Italian,11,2.78
4b704bae-c65a-444a-9eb6-54c9480afcaa,Anamika Edwin,cnaidu@example.net,9038496783,"88/23, Mander Chowk, Chennai, Tamil Nadu",2021-03-06,Yes,Italian,27,3.07
89ea0663-2451-4dd0-9d55-a987fa4f651f,Mohammed Kunda,lgokhale@example.org,+914969746364,"H.No. 92
Som Street, Chennai, Tamil Nadu",2020-08-08,No,Thai,38,2.24
4e5916c7-5c00-452c-8b6e-b9f99cb59652,Ira Ramaswamy,sudiksha60@example.org,+911053499876,"00, Thakkar Road, Chennai, Tamil Nadu",2020-11-19,No,Chinese,15,4.97
9c508e8d-c8ea-405f-a24b-5882e78dc6b2,Christopher Aggarwal,garaikbal@example.org,+913009873683,"78/21, Bal Road, Chennai, Tamil Nadu",2021-10-19,No,Indian,41,3.56
b238d5cb-6273-4ea9-b160-e78b5192f9ef,Advik Mukhopadhyay,ganeshucchal@example.org,+919046267431,"H.No. 57, Murthy Marg, Chennai, Tamil Nadu",2020-08-15,No,Indian,49,4.31
3a32380f-65af-4fb5-8827-8e0e001dab71,Aarna Sibal,braj@example.com,+910956762880,"588
Madan Path, Chennai, Tamil Nadu",2023-01-03,Yes,Thai,4,4.41
96aceae2-e318-4595-9aea-f10af185df69,Baghyawati Kata,jagatvarty@example.com,+918351302046,"39
Padmanabhan Chowk, Chennai, Tamil Nadu",2023-12-03,Yes,Indian,37,4.81
c1d9e1f1-63b1-4b69-a0e9-7d5e2508aba8,Bhanumati Sibal,tankqabil@example.org,+918088816488,"94/55
Arya Street, Chennai, Tamil Nadu",2023-05-01,Yes,Italian,11,4.06
9744debf-fec0-4b55-9478-0e3c689d0ca4,Riya Thakkar,aahana45@example.org,08051465906,"H.No. 039
Gade Ganj, Chennai, Tamil Nadu",2020-05-13,Yes,Chinese,39,3.36
f438d45d-8908-403a-a748-080705d92ec9,Elijah Sen,cbobal@example.org,08849185079,"64/14, Hayer Street, Chennai, Tamil Nadu",2021-02-03,Yes,Thai,1,1.14
